FID,Id,Status,PIN,X,Y,Area,Prev_Area,Pct_Change,Comment,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
10549,,Existing,095-11-09-35.42-400,379348.88,1496503.44,7072.79,0,0, ,392.142052325,7072.7861454,1100.59375,154.75925100204
10550,,Existing,090-11-09-35.00-202,379480.49,1496482.29,6207.6,0,0, ,353.272911851,6207.59718514,965.9609375,139.431514581859
10551,,Existing,095-11-09-35.42-200,379100.96,1496255.08,6188.68,0,0, ,344.31163825,6188.69498159,963.01171875,135.931993466139
10552,,Existing,095-11-09-35.42-400,379365.68,1496671.03,8350.63,0,0, ,491.285469893,8350.61711221,1299.453125,193.891509505279
10553,,New,095-11-09-35.13-100,379495.9,1497166.62,5238.02,0,0, ,346.737976369,5238.03487309,815.14453125,136.767133986073
10554,,New,095-11-09-35.13-100,379325.35,1497340.47,5310.45,0,0, ,351.939651187,5310.43709351,826.421875,138.823874537852
10555,,New,095-11-09-35.13-100,379262.62,1497271.03,1265.6,0,0, ,154.11301004,1265.61126238,196.95703125,60.7487402783927
10556,,New,095-11-09-35.13-100,379275.01,1497222.11,1294.22,0,0, ,155.524126017,1294.22518675,201.40234375,61.3054558711994
10557,,New,095-11-09-35.13-100,379204.92,1497156.78,5351.43,0,0, ,348.879827447,5351.44028904,832.78515625,137.613260727962
10558,,New,095-11-09-35.13-100,379348.76,1497161.46,5349.39,0,0, ,349.479630491,5349.38899797,832.46875,137.851721672271
10559,,New,095-11-09-35.13-100,379194.7,1497336.87,5353.15,0,0, ,357.697365122,5353.15570767,833.07421875,141.101573995567
10560,,New,095-11-09-35.14-200,379695.8,1497174.03,5282.71,0,0, ,343.612018669,5282.70534873,822.0859375,135.533203242081
10561,,Existing,095-11-09-35.14-201,379680.6,1497643.43,5208.94,0,0, ,343.720441163,5208.93373857,810.625,135.605668841471
10562,,Existing,095-11-09-35.13-100,379502.36,1497642.01,5215.98,0,0, ,343.22556412,5215.97118886,811.734375,135.410448563392
10563,,Existing,095-11-09-35.13-100,379567.54,1497578.32,841.21,0,0, ,119.457167129,841.213041404,130.91015625,47.1474738059673
10564,,Existing,095-11-09-35.14-201,379616.9,1497579.05,837.95,0,0, ,119.147284842,837.946872929,130.40625,47.0249174535049
10565,,Existing,095-11-09-35.13-100,379500.34,1497350.37,2713.16,0,0, ,229.212340039,2713.15996671,422.23046875,90.4210667294427
10566,,Existing,095-11-09-35.14-200,379701.15,1497380.19,5247.48,0,0, ,346.807656949,5247.48300973,816.62890625,136.813554002429
10567,,Existing,095-11-09-35.14-201,379681.6,1497515.75,5307.01,0,0, ,349.352572068,5307.00938852,825.89453125,137.829840564245
10568,,Existing,095-11-09-35.13-100,379503.41,1497514.02,5335.63,0,0, ,350.230116261,5335.61685532,830.33984375,138.175774482837
10569,,New,095-11-09-35.13-100,379567.77,1497832.75,1256.3,0,0, ,153.663414888,1256.29374174,195.515625,60.6665737281872
10570,,New,095-11-09-35.13-100,379613.74,1497833.28,1260.74,0,0, ,153.707840086,1260.74188882,196.2109375,60.6837235028824
10571,,New,095-11-09-35.13-100,379500.05,1497896.38,5240.49,0,0, ,343.827882645,5240.48047858,815.546875,135.653562335196
10572,,New,095-11-09-35.14-201,379677.67,1497897,5346.23,0,0, ,348.60166499,5346.21917083,832.00390625,137.535907057781
10573,,New,095-11-09-35.14-201,379679.6,1497770.36,4991.56,0,0, ,340.431223667,4991.55907555,776.81640625,134.309276228485
10574,,New,095-11-09-35.13-100,379501.78,1497768.99,5008.01,0,0, ,339.187586153,5008.01243062,779.3671875,133.82230945024
10575,,Existing,095-10-09-11.11-9500,380043.46,1488160.51,1357.25,0,0, ,154.573181666,1357.24334567,211.05078125,60.9408135315443
10576,,Existing,095-10-09-11.11-9600,380026.22,1488198.15,2139.1,0,0, ,214.229391202,2139.09941035,332.65234375,84.413705323622
10577,,Existing,095-10-09-11.11-9700,380001.19,1488241.46,1296.72,0,0, ,144.186894616,1296.71792418,201.65234375,56.8650400711908
10578,,Existing,095-10-09-11.11-9600,379937.05,1488196.13,644.87,0,0, ,101.581232908,644.873749569,100.28515625,40.059024193102
10579,,Existing,095-10-09-11.11-9700,379934.7,1488228.05,503.92,0,0, ,89.7932993983,503.917915288,78.36328125,35.4101357480326
10580,,Existing,095-10-09-11.11-12400,379821.53,1488466.84,546.17,0,0, ,93.7530128834,546.171761893,84.9375,36.9660213016297
10581,,Existing,095-10-09-11.11-12500,379867.5,1488375.41,1563.83,0,0, ,163.472634943,1563.82280791,243.1875,64.432798907777
10582,,Existing,095-10-09-11.11-9800,380031.04,1488330.04,2628.48,0,0, ,237.501553907,2628.470732,408.75,93.575013754896
10583,,Existing,095-10-09-11.11-9900,380044.05,1488373.95,1515.51,0,0, ,164.478910338,1515.50180135,235.67578125,64.8339601697812
10584,,Existing,095-10-09-11.11-10000,380042.03,1488412.96,1747.7,0,0, ,199.274851779,1747.70745637,271.78125,78.5329898279066
10585,,Existing,095-10-09-11.11-10100,380029.53,1488454.17,1632.55,0,0, ,217.147438308,1632.55030809,253.88671875,85.5836144543796
10586,,Existing,095-10-09-11.11-10100,379947.28,1488459.56,1722.76,0,0, ,183.488447815,1722.75681612,267.91015625,72.3137241418435
10587,,Existing,095-10-09-11.11-12300,379814.17,1488510.06,1042.91,0,0, ,138.35794725,1042.90613891,162.1875,54.5224942069402
10588,,Existing,095-10-09-11.11-7900,380284.56,1488218.58,315.24,0,0, ,71.602218993,315.245594273,49.02734375,28.228970263563
10589,,Existing,095-10-09-11.11-3600,380347.91,1488194.99,573,0,0, ,105.134326327,572.996234246,89.10546875,41.4250326132766
10590,,Existing,095-10-09-11.11-3600,380443.13,1488184.13,1602.28,0,0, ,185.833615806,1602.28356168,249.16796875,73.2461800383446
10591,,Existing,095-10-09-11.11-3900,380441.03,1488260.34,1624.79,0,0, ,182.147601217,1624.78243457,252.671875,71.8084579205119
10592,,Existing,095-10-09-11.11-2400,380568.14,1488216.08,2551.1,0,0, ,226.778923034,2551.10419656,396.72265625,89.4933110580447
10593,,Existing,095-10-09-11.11-7700,380175.02,1488342.83,1619.61,0,0, ,174.153194986,1619.59889695,251.8671875,68.6354787722203
10594,,Existing,095-10-09-11.11-7600,380170.39,1488380.15,1349.55,0,0, ,165.489603662,1349.54621608,209.875,65.2400810548206
10595,,Existing,095-10-09-11.11-7500,380274.64,1488425.98,527.56,0,0, ,91.967663832,527.546207907,82.04296875,36.2642616715901
10596,,Existing,095-10-09-11.11-4200,380359.23,1488401.77,1000.48,0,0, ,128.465962518,1000.48882104,155.58203125,50.6430012805118
10597,,Existing,095-10-09-11.11-4200,380426.32,1488402.06,1509.2,0,0, ,158.727477565,1509.1934039,234.6953125,62.5686440228739
10598,,Existing,095-10-09-11.11-4100,380443.85,1488365.45,1446,0,0, ,169.604454027,1445.99438302,224.87109375,66.8467513529224
10599,,Existing,095-10-09-11.11-4000,380328.38,1488335.94,441.09,0,0, ,84.7983599803,441.089549753,68.59375,33.4493437564322
10600,,Existing,095-10-09-11.11-4300,380325.27,1488460.58,580.53,0,0, ,96.7166739368,580.530792191,90.27734375,38.1468186070629
10601,,Existing,095-10-09-11.11-7200,380289.11,1488531.65,674.4,0,0, ,107.40330012,674.403395536,104.87890625,42.3764385095026
10602,,Existing,095-10-09-11.11-7200,380159.25,1488513.17,1477.86,0,0, ,167.657436092,1477.85388205,229.828125,66.1247614772799
10603,,Existing,095-10-09-11.11-7000,380200.84,1488622.13,1457.15,0,0, ,166.331688337,1457.14676838,226.6015625,65.613198730848
10604,,Existing,095-10-09-11.11-4700,380373.7,1488556.82,3096.39,0,0, ,239.706139206,3096.38898458,481.53125,94.5994849612628
10605,,Existing,095-10-09-11.11-2801,380561.51,1487954.66,862.46,0,0, ,131.863035222,862.462976936,134.12109375,51.9887092290042
10606,,Existing,095-10-09-11.11-9000,379983.84,1487947.6,696.51,0,0, ,107.599360756,696.511988474,108.3125,42.4146578549051
10607,,Existing,095-10-09-11.11-9100,380042.19,1487997.54,1787.46,0,0, ,192.880419548,1787.45415299,277.96484375,76.0244112637015
10608,,Existing,095-10-09-11.11-9200,380043.39,1488046.82,1463.37,0,0, ,162.809105531,1463.37653205,227.5625,64.197557009913
10609,,Existing,095-10-09-11.11-7900,380187.42,1488215.68,1561.61,0,0, ,179.917010358,1561.60959087,242.8515625,70.9129270254372
10610,,Existing,095-10-09-11.11-7800,380188.36,1488261.3,1450.66,0,0, ,175.06390828,1450.65980806,225.5859375,69.0061669368125
10611,,Existing,095-10-09-11.11-8100,380261.49,1488115.52,1061.01,0,0, ,131.531798663,1061.00458523,164.9921875,51.8653238417054
10612,,Existing,095-10-09-11.11-3300,380399.85,1488049.37,3693.65,0,0, ,318.303977513,3693.66982363,574.39453125,125.379410014935
10613,,Existing,095-10-09-11.11-3500,380446.32,1488140.4,1346.33,0,0, ,166.240443984,1346.32854516,209.36328125,65.544263416062
10614,,Existing,095-10-09-11.11-3700,380434.92,1488219.09,1306.34,0,0, ,175.516718906,1306.34542639,203.1484375,69.1489436508173
10615,,Existing,095-10-09-11.11-3800,380354.4,1488265.04,2476.38,0,0, ,227.731214003,2476.37392755,385.1015625,89.744612648521
10616,,Existing,095-10-09-11.11-4400,380454.99,1488521.07,1758.61,0,0, ,176.767172394,1758.61751599,273.4921875,69.7271908419474
10617,,Existing,095-10-09-11.11-9800,379917.93,1488344.6,405.27,0,0, ,80.8041596618,405.267625212,63.02734375,31.8704391501006
10618,,Existing,095-10-09-11.11-7100,380161.91,1488561.99,1357.27,0,0, ,158.210368281,1357.28499761,211.07421875,62.3763510962983
10619,,Existing,095-10-09-11.11-3100,380450.65,1487954.09,1475.4,0,0, ,164.251520408,1475.40594382,229.43359375,64.7370734663774
10620,,Existing,095-10-09-11.11-2500,380570.19,1488133.03,2456.21,0,0, ,216.511328516,2456.21643914,381.96875,85.3228718084545
10621,,New,095-10-09-11.11-12300,379771.97,1488524.94,310.69,0,0, ,70.5109229339,310.694800103,48.32421875,27.8068308664316
10622,,Existing,095-10-09-02.44-14900,379898.71,1489353.58,18515.65,0,0, ,803.372409008,18515.6243923,2879.6015625,316.756391075595
10623,,Existing,095-10-09-11.11-6900,380180.37,1488750.15,4828.84,0,0, ,334.001997951,4828.84596125,750.95703125,131.684445475086
10624,,Existing,095-10-09-11.11-5100,380326.42,1488770.62,297.18,0,0, ,69.2233961481,297.182943195,46.21875,27.2938759674008
10625,,New,095-10-09-11.11-5501,380418.42,1488921.72,3251.66,0,0, ,244.447656598,3251.66732478,505.6953125,96.3303737922805
10626,,Existing,095-10-09-02.44-7900,380332.59,1489446.22,3567.37,0,0, ,279.996941595,3567.36577695,554.80859375,110.4484911621
10627,,New,095-10-09-02.44-14900,380012.45,1489275.34,304,0,0, ,63.4847560945,303.999019021,47.2734375,25.0358590490129
10628,,Existing,095-10-09-02.44-6100,380555.12,1489187.78,1733.91,0,0, ,179.160950853,1733.91368892,269.66015625,70.6860461847295
10629,,Existing,095-10-09-02.44-4600,380556.01,1489375.25,1531.97,0,0, ,177.601611899,1531.97006472,238.2578125,70.0766214762879
10630,,Changed,095-10-09-11.11-6700,380198.88,1488848.73,9447.07,11274.67,-16.21, ,494.637150057,9447.05590005,1469.17578125,194.934999404168
10631,,Existing,095-10-09-11.11-6100,380207.09,1488993.48,20095.83,0,0, ,807.132285707,20095.8277727,3125.28125,318.407702835543
10632,,New,095-10-09-11.11-5600,380329.57,1488988.95,5931.79,0,0, ,396.484613337,5931.76835285,922.5078125,156.538464062679
10633,,Existing,095-10-09-02.44-6300,380397.74,1489211.48,18100.04,0,0, ,640.383634449,18100.0627112,2814.953125,252.543447792044
10634,,Existing,095-10-09-11.11-11000,379986.04,1488982.3,23485.42,0,0, ,758.976532535,23485.4069907,3652.43359375,299.384514438008
10635,,Existing,095-10-09-02.44-7000,380194.14,1489263.82,9826.52,0,0, ,493.084884808,9826.52929806,1528.24609375,194.318831665352
10636,,Existing,095-10-09-02.44-7300,380193.16,1489340.42,4461.35,0,0, ,396.800081194,4461.33785076,693.84765625,156.297972186042
10637,,Existing,095-10-09-11.11-10500,379958.3,1488768.82,10087.09,0,0, ,544.241810311,10087.1231055,1568.703125,214.451306880223
10638,,Existing,095-10-09-11.11-1200,380563.6,1488745.73,1871.95,0,0, ,180.374311157,1871.96076299,291.12109375,71.1117734735622
10639,,Existing,095-10-09-11.11-5000,380417.02,1488750.01,1321.13,0,0, ,176.247709464,1321.13532106,205.4453125,69.47182064425
10640,,Existing,095-10-09-11.11-4900,380326.29,1488741.04,1001.48,0,0, ,126.700183065,1001.48605029,155.74609375,49.9607034286077
10641,,Existing,095-10-09-11.11-1100,380541.73,1488809.8,287.07,0,0, ,68.6951089609,287.079071539,44.6484375,27.0815086049967
10642,,Existing,095-10-09-11.11-5300,380385.11,1488871.05,508.31,0,0, ,90.184202835,508.315381337,79.046875,35.5651698264104
10643,,Existing,095-10-09-11.11-5300,380442.02,1488854.49,1843.75,0,0, ,219.430481737,1843.74936102,286.72265625,86.5424358458916
10644,,Existing,095-10-09-11.11-1000,380552.72,1488911.91,1172.25,0,0, ,139.329136939,1172.2513372,182.30859375,54.9251744819912
10645,,Existing,095-10-09-02.44-8100,380446.55,1489345.48,1246.42,0,0, ,150.419646651,1246.41842502,193.85546875,59.3172282120629
10646,,Existing,095-10-09-02.44-8000,380402.4,1489367.45,1041.84,0,0, ,141.030557826,1041.83857956,162.03515625,55.6345468704298
10647,,Existing,095-10-09-02.44-6101,380546.49,1489274.44,1243.96,0,0, ,176.237625243,1243.95721054,193.4609375,69.5122359081876
10648,,Existing,095-10-09-02.44-6000,380581.56,1489253.2,609.06,0,0, ,99.2904838398,609.048803737,94.7265625,39.1650490655687
10649,,Existing,095-10-09-02.44-4500,380565.01,1489448.15,1453.01,0,0, ,163.721197786,1452.99796316,225.9921875,64.5533051812202
10650,,Existing,095-10-09-11.11-1100,380579.1,1488865.6,2107.59,0,0, ,223.368184404,2107.59467126,327.75,88.0786350352383
10651,,Existing,095-10-09-11.11-5100,380437.42,1488788.12,1987.83,0,0, ,213.521563591,1987.82698899,309.1484375,84.1506012896039
10652,,Existing,095-10-09-02.44-8200,380448.11,1489429.67,1867.28,0,0, ,191.320550847,1867.28320094,290.421875,75.4976764275629
10653,,Existing,095-10-09-02.44-8000,380407.07,1489423.7,1922.51,0,0, ,209.815285524,1922.51359864,299.0078125,82.7764037725907
10654,,Existing,095-10-09-11.14-200,380465.51,1486976.8,241.15,0,0, ,63.3523823223,241.155416272,37.5,24.9762405297912
10655,,Existing,095-10-09-11.14-1600,380043.54,1487701.91,1637.19,0,0, ,184.261421333,1637.18767219,254.58984375,72.6399388086555
10656,,Existing,095-10-09-11.14-1600,380008.81,1487687.33,327.36,0,0, ,76.274043011,327.362660573,50.90625,30.0587941006816
10657,,Existing,095-10-09-11.14-200,380406.6,1487221.28,682.64,0,0, ,125.109672986,682.635813848,106.140625,49.3281307833205
10658,,Existing,095-10-09-11.11-13200,379830.18,1487822.38,577.64,0,0, ,96.4236916751,577.641155239,89.82421875,38.0180138176707
10659,,Existing,095-10-09-11.14-1400,379939.95,1487775.68,530.31,0,0, ,92.7557200044,530.311246377,82.46484375,36.5687676315864
10660,,Existing,095-10-09-11.14-1400,380011.11,1487774.87,1343.05,0,0, ,154.422263339,1343.04400284,208.84375,60.8710502540315
10661,,Existing,095-10-09-11.11-8600,380173.55,1487877.3,1460.96,0,0, ,166.789911511,1460.95825546,227.1953125,65.8093793783094
10662,,Existing,095-10-09-11.11-8800,380032.15,1487863.93,2102.54,0,0, ,198.924271287,2102.5374512,326.953125,78.3832247968838
10663,,Existing,095-10-09-11.11-8700,380043.81,1487831.73,1203.8,0,0, ,152.034310178,1203.79557063,187.19921875,59.9317257856108
10664,,Existing,095-10-09-11.14-1300,380154.26,1487771.95,365.84,0,0, ,78.8501230972,365.84143043,56.890625,31.108960386621
10665,,Existing,095-10-09-11.14-900,380415.46,1487681.24,1797.08,0,0, ,179.673113357,1797.0661953,279.44921875,70.8905464873169
10666,,Existing,095-10-09-11.14-300,380301.93,1487268.5,814.27,0,0, ,131.236528673,962.917304189,149.73046875,51.7847015981582
10667,,Existing,095-10-09-11.14-300,380297,1487184.76,1004.19,0,0, ,126.802416559,1004.19438021,156.1484375,49.9995578049936
10668,,Existing,095-10-09-11.14-2200,380051.38,1487257.25,1065.76,0,0, ,131.603485953,1065.75217505,165.72265625,51.8826679635875
10669,,Existing,095-10-09-11.14-2400,380057.71,1487169.57,749.22,0,0, ,127.237146932,749.222601192,116.50390625,50.1268964296951
10670,,Existing,095-10-09-11.14-2200,380067.45,1487295.07,402.35,0,0, ,83.1442817615,402.347159796,62.56640625,32.7693203295158
10671,,Existing,095-10-09-11.14-300,380190.49,1487298.61,2782.69,0,0, ,214.371450506,2782.6851034,432.70703125,84.5639212442012
10672,,Existing,095-10-09-11.14-200,380358.41,1487344.92,2501.28,0,0, ,206.113391172,2501.27476228,388.9453125,81.2576557856447
10673,,Existing,095-10-09-11.14-400,380242.85,1487425.87,1274.12,0,0, ,143.606785112,1274.12624038,198.125,56.641515011268
10674,,Existing,095-10-09-11.14-800,380393.57,1487578.2,1027.78,0,0, ,126.710096069,997.404130182,155.09765625,49.9743823083658
10675,,Existing,095-10-09-11.11-2900,380456.67,1487886.04,1144.89,0,0, ,158.158926934,1144.88920388,178.03125,62.3474875592931
10676,,New,095-10-09-11.11-3100,380412.04,1487959.12,316.19,0,0, ,71.2718047429,316.187843789,49.1640625,28.1092034188646
10677,,Existing,095-10-09-11.11-8300,380171.56,1488038.17,1379.19,0,0, ,160.23618355,1379.19134367,214.4765625,63.1506587125495
10678,,New,095-10-09-11.11-8300,380220.25,1488027.25,160.97,0,0, ,51.2203700021,160.969599938,25.03125,20.1930057340166
10679,,Existing,095-10-09-11.11-9900,379932.28,1488382.99,431.19,0,0, ,83.0689929659,431.191893821,67.05859375,32.7592425373058
10680,,Existing,095-10-09-11.11-4300,380437.37,1488466.27,1970.86,0,0, ,202.769742945,1970.86474398,306.48828125,79.900649566291
10681,,Existing,095-10-09-11.11-7100,380199.11,1488581.96,319.21,0,0, ,72.3817449957,319.213142782,49.63671875,28.534900166292
10682,,Existing,095-10-09-11.11-1500,380611.32,1488486.52,6727.39,0,0, ,428.398078204,6727.39489421,1046.20703125,168.857287325154
10683,,Existing,095-10-09-11.11-2700,380574.96,1488004.54,2300.76,0,0, ,233.197600652,2300.75684521,357.78515625,91.9385638586332
10684,,PossiblyChanged,095-10-09-11.11-8000,380192.91,1488177.63,1862.69,0,0, ,198.961403829,1862.6786357,289.66796875,78.4001315793292
10685,,Existing,095-10-09-11.11-1500,380636.18,1488376.99,12953.83,0,0, ,512.722012501,12953.837465,2014.47265625,202.085730645868
10686,,New,095-10-09-11.11-9800,379958.49,1488345.96,221.41,0,0, ,57.2934828711,221.411438364,34.4296875,22.5805112931988
10687,,Existing,095-10-09-11.11-10000,379926.48,1488411.4,801.94,0,0, ,125.28255783,801.935431633,124.70703125,49.4072893891132
10688,,Existing,095-10-09-11.11-7500,380168.82,1488431.57,2788.44,0,0, ,274.998744876,2788.44641353,433.640625,108.453527673022
10689,,Existing,095-10-09-11.11-12800,379875.77,1488006.85,704,0,0, ,106.397425003,703.997828155,109.4765625,41.9632360037024
10690,,Existing,095-10-09-11.11-12800,379786.02,1488023.02,1629.04,0,0, ,177.2693244,1629.03609482,253.3203125,69.8686794345644
10691,,Existing,095-10-09-11.11-9000,380052.86,1487944.13,1008.18,0,0, ,151.825677729,1008.17417972,156.7734375,59.8606537238704
10692,,Existing,095-10-09-11.11-8900,380045.81,1487901.8,1454.19,0,0, ,158.333016671,1454.18990071,226.1328125,62.417840567103
10693,,Existing,095-10-09-11.11-8500,380177.77,1487941.02,1838.62,0,0, ,183.646488552,1838.60649625,285.91015625,72.408465876848
10694,,Existing,095-10-09-11.11-8500,380237.24,1487960.84,304.57,0,0, ,73.3212540107,304.565935211,47.36328125,28.8960141844508
10695,,Existing,095-10-09-11.11-8400,380259.49,1487994.69,363.63,0,0, ,77.7963622154,363.632588064,56.54296875,30.6664379205853
10696,,Existing,095-10-09-11.11-3200,380448.21,1488004.28,1044.03,0,0, ,135.928982781,1044.02705254,162.34765625,53.588200923804
10697,,Existing,095-10-09-11.11-2600,380569.54,1488078.19,1899.37,0,0, ,191.079084698,1899.35190617,295.36328125,75.3556780577653
10698,,Existing,095-10-09-11.11-8200,380260.69,1488074.06,493.62,0,0, ,99.7937891453,493.617268183,76.76171875,39.317248035462
10699,,Existing,095-10-09-11.11-3500,380347.99,1488128.66,662.26,0,0, ,102.982405448,662.257874332,102.98828125,40.6083558627201
